,(Intercept),aspect,bldg,dforcore,dfresh,dmarine,elev,pfor,pgra,ptcc,pwet,road,slope,df,logLik,AICc,delta,weight
918,-5.877581776,0.4562,,0.8369,,-0.0386,,,-5.6952,-0.4895,0.1482,,,8,-112.5817622,241.2317062,11.85902323,3.31E-05
1339,-4.723226231,,0.8192,,-0.1138,-0.1941,0.6557,,,-0.0374,,0.2927,,8,-112.5827283,241.2336385,11.86095547,3.31E-05
1112,-4.736130778,0.4941,1.0088,0.1160,,-0.1260,,0.4126,,,,0.3979,,8,-112.5858125,241.2398067,11.86712375,3.30E-05
470,-6.01004838,0.4447,,0.5773,,-0.1163,,0.2606,-6.0089,-0.6605,,,,8,-112.5923366,241.2528551,11.88017207,3.28E-05
4033,-6.168565022,,,,,,,0.2988,-5.9248,-0.6577,0.1162,0.3143,0.0594,8,-112.5969705,241.2621228,11.88943985,3.26E-05
3119,-5.006065698,,0.8570,-1.0880,-0.0014,,0.5993,,,,,0.2847,0.0957,8,-112.5983065,241.2647949,11.89211187,3.26E-05
1989,-6.019287728,,,0.5369,,,,0.2891,-6.0213,-0.6412,0.1253,0.3133,,8,-112.6029036,241.2739889,11.90130596,3.24E-05
3379,-4.705699503,,0.8168,,,-0.1319,0.5588,,,-0.0251,,0.2941,0.0996,8,-112.6035902,241.2753623,11.90267931,3.24E-05
3537,-6.268177732,,,,,-0.1646,,0.3806,-6.2817,-0.6809,,0.3268,0.0695,8,-112.6071997,241.2825812,11.90989818,3.23E-05
253,-6.07687591,,,-0.0049,-0.0121,-0.2715,0.6769,-0.2289,-6.0604,,,,,8,-112.6265612,241.3213042,11.94862125,3.17E-05
1327,-5.089265526,,0.7893,-1.2741,-0.0128,,0.6300,,,-0.1358,,0.2756,,8,-112.6272754,241.3227327,11.9500497,3.16E-05
1493,-6.142269452,,,0.4645,,-0.1677,,0.3780,-6.3889,-0.6667,,0.3262,,8,-112.6344659,241.3371137,11.9644307,3.14E-05
1560,-4.75043273,0.4957,0.8404,0.3282,,0.0102,,,,,0.2408,0.3530,,8,-112.6383901,241.344962,11.972279,3.13E-05
1800,-4.753231963,0.4958,0.8387,0.3279,,,,,,0.0007,0.2397,0.3537,,8,-112.6390924,241.3463667,11.97368367,3.13E-05
1638,-5.16777752,0.4532,,-1.1186,,,0.7376,-0.3217,,,0.3636,0.2831,,8,-112.6507384,241.3696585,11.99697555,3.09E-05
1812,-4.855842946,0.4941,0.8284,,,0.0140,,,,-0.0172,0.2390,0.3522,,8,-112.651273,241.3707278,11.99804485,3.09E-05
3270,-5.665555251,0.4523,,0.7209,,,,-0.0238,-5.0454,,,0.3417,0.1590,8,-112.6529696,241.374121,12.00143806,3.08E-05
1238,-5.785720155,0.4665,,0.8466,,-0.2084,,0.0318,-5.4404,,,0.3606,,8,-112.6546751,241.3775321,12.00484912,3.08E-05
3371,-4.680793757,,0.8165,,-0.0505,,0.5800,,,-0.0920,,0.2803,0.0960,8,-112.6885733,241.4453284,12.07264539,2.98E-05
2854,-5.456830865,0.4457,,-2.0159,,,0.7949,,,-0.5570,0.3164,,0.1517,8,-112.7049192,241.4780202,12.10533718,2.93E-05
3525,-6.043452397,,,0.3772,,,,0.3394,-6.0567,-0.6771,,0.3061,0.0680,8,-112.7561038,241.5803895,12.20770651,2.78E-05
3017,-6.309404884,,,,0.2778,,,0.1810,-6.6188,-0.7564,0.1066,,0.0776,8,-112.7631354,241.5944526,12.22176962,2.76E-05
1650,-4.829817406,0.4595,,,,-0.0742,0.6789,-0.2769,,,0.3462,0.2958,,8,-112.7652603,241.5987024,12.22601937,2.76E-05
1642,-4.810591074,0.4552,,,-0.0543,,0.7152,-0.3107,,,0.3609,0.2815,,8,-112.7692693,241.6067204,12.23403742,2.74E-05
3088,-4.883228991,0.4677,0.8031,-0.3359,0.1268,,,,,,,0.3371,0.1949,8,-112.797489,241.6631598,12.29047677,2.67E-05
3100,-4.780770134,0.4695,0.8037,,0.1112,-0.0119,,,,,,0.3371,0.1955,8,-112.8095215,241.6872247,12.31454175,2.64E-05
3340,-4.774961318,0.4693,0.8103,,0.1138,,,,,0.0101,,0.3369,0.1954,8,-112.8099768,241.6881353,12.31545234,2.64E-05
985,-6.292120062,,,,0.2793,0.0248,,0.1786,-6.5757,-0.7520,0.1180,,,8,-112.8232292,241.7146403,12.34195728,2.60E-05
973,-6.295416088,,,0.0315,0.2733,,,0.1842,-6.6126,-0.7487,0.1127,,,8,-112.8264733,241.7211285,12.34844553,2.59E-05
3973,-5.892758261,,,0.7379,,,,,-5.7193,-0.4397,0.1568,0.2891,0.0659,8,-112.8458907,241.7599633,12.38728029,2.54E-05
1941,-5.918409774,,,0.7819,,-0.0723,,,-5.8238,-0.4152,0.1501,0.2949,,8,-112.8620687,241.7923193,12.41963631,2.50E-05
870,-5.429081624,0.4585,,-1.8957,,,0.8253,-0.1512,,-0.4353,0.3521,,,8,-112.8681789,241.8045396,12.43185663,2.49E-05
2969,-6.252482989,,,,0.2927,0.0491,,,-6.3899,-0.6388,0.1375,,0.0796,8,-112.8739504,241.8160825,12.44339957,2.47E-05
3985,-6.129462975,,,,,-0.0682,,,-5.6582,-0.4298,0.1404,0.2960,0.0686,8,-112.880296,241.8287739,12.45609089,2.46E-05
2733,-5.888012585,,,-0.1308,0.0259,,0.5994,,-5.3263,,0.2326,,0.0378,8,-112.8803826,241.8289471,12.45626409,2.46E-05
2957,-6.238533122,,,0.1201,0.2795,,,,-6.4545,-0.6217,0.1291,,0.0806,8,-112.886095,241.8403718,12.46768882,2.44E-05
375,-5.193063296,,0.8985,-1.6810,,-0.1347,0.6303,0.2917,,-0.3072,,,,8,-112.9042817,241.8767453,12.5040623,2.40E-05
2521,-6.321930737,,,,0.2644,-0.0377,,0.2330,-6.7525,-0.7818,,,0.0880,8,-112.9126696,241.893521,12.52083801,2.38E-05
2509,-6.335562983,,,-0.1186,0.2747,,,0.2285,-6.6900,-0.7898,,,0.0881,8,-112.9196985,241.9075789,12.53489592,2.36E-05
814,-5.404239647,0.4554,,-1.8379,-0.0493,,0.8219,,,-0.5446,0.3276,,,8,-112.924584,241.9173499,12.54466688,2.35E-05
2285,-6.009376821,,,-0.3282,0.0694,,0.6042,-0.2844,-5.6196,,,,0.0944,8,-112.9361371,241.9404559,12.56777295,2.32E-05
925,-6.224011828,,,0.0749,0.2874,0.0511,,,-6.3818,-0.6282,0.1455,,,8,-112.9399955,241.9481728,12.57548979,2.31E-05
2237,-5.99561547,,,0.1341,-0.0379,-0.3199,0.6191,,-5.9813,,,,0.0733,8,-112.9411965,241.9505747,12.57789176,2.31E-05
2407,-5.15543973,,0.8761,-1.6490,,,0.6135,0.2533,,-0.3318,,,0.0833,8,-112.9493532,241.9668883,12.59420531,2.29E-05
822,-5.455445429,0.4549,,-2.0007,,0.0077,0.7970,,,-0.5431,0.3280,,,8,-112.9502942,241.9687703,12.59608731,2.29E-05
3096,-4.75304719,0.4703,0.7955,0.1347,,-0.0530,,,,,,0.3416,0.1910,8,-112.962303,241.9927879,12.6201049,2.26E-05
3348,-4.792779278,0.4697,0.8020,,,-0.0577,,,,0.0209,,0.3441,0.1904,8,-112.9631121,241.994406,12.62172304,2.26E-05
3634,-4.795426146,0.4510,,,,-0.1616,0.5769,,,,0.2564,0.3434,0.1446,8,-112.9657116,241.999605,12.626922,2.26E-05
3336,-4.729952021,0.4697,0.8077,0.1500,,,,,,0.0074,,0.3377,0.1905,8,-112.9804612,242.0291043,12.65642129,2.22E-05
477,-6.333859886,,,-0.0761,0.2617,-0.0368,,0.2423,-6.7209,-0.7790,,,,8,-112.993739,242.0556598,12.68297687,2.19E-05
2914,-4.803895822,0.4523,,,,,0.7181,-0.1962,,-0.3284,0.3365,,0.1531,8,-113.0106906,242.089563,12.71688003,2.16E-05
367,-5.137463099,,0.8809,-1.5992,-0.0175,,0.6200,0.2629,,-0.3335,,,,8,-113.0205789,242.1093396,12.73665665,2.13E-05
3366,-5.310613431,0.4399,,-1.7209,,,0.6008,,,-0.4137,,0.2860,0.1733,8,-113.0321415,242.1324648,12.75978177,2.11E-05
2858,-4.797798102,0.4477,,,-0.0984,,0.7413,,,-0.4849,0.3070,,0.1464,8,-113.0354815,242.1391447,12.76646176,2.10E-05
379,-4.665209638,,0.9204,,-0.1288,-0.2031,0.6355,0.2626,,-0.2232,,,,8,-113.0419518,242.1520854,12.77940244,2.09E-05
2762,-5.921796265,0.4418,,,0.2094,,,-0.2509,-5.1021,,0.1685,,0.1457,8,-113.0503882,242.1689582,12.79627525,2.07E-05
3622,-5.01449287,0.4431,,-0.8609,,,0.5805,,,,0.2625,0.3281,0.1360,8,-113.0660532,242.2002882,12.82760524,2.04E-05
2636,-4.741699514,0.4716,1.0153,,0.1213,,,0.1733,,,0.1922,,0.1618,8,-113.0669467,242.2020753,12.82939232,2.04E-05
1590,-5.102257181,0.4587,,-0.9560,,-0.1628,0.6227,,,,0.2607,0.3409,,8,-113.0742279,242.2166376,12.84395464,2.02E-05
2884,-4.766765711,0.4769,0.9695,,,,,0.3198,,-0.2416,0.1722,,0.1573,8,-113.0745352,242.2172522,12.84456925,2.02E-05
3477,-5.946220115,,,0.6918,,-0.1366,,,-5.9152,-0.4051,,0.2859,0.0855,8,-113.075823,242.2198278,12.84714485,2.02E-05
2167,-4.996897583,,0.9622,-1.1671,,-0.1598,0.6157,0.1402,,,,,0.0825,8,-113.0840765,242.2363348,12.8636518,2.00E-05
1594,-4.80695694,0.4605,,,-0.0967,-0.1998,0.6432,,,,0.2614,0.3375,,8,-113.090069,242.2483199,12.8756369,1.99E-05
127,-4.924910825,,0.9715,-0.9143,-0.0803,-0.2059,0.6619,0.1564,,,,,,8,-113.1000446,242.268271,12.89558802,1.97E-05
2359,-5.116742371,,0.8108,-1.4437,,-0.1066,0.6604,,,-0.1437,,,0.0939,8,-113.1030406,242.2742631,12.90158012,1.97E-05
2171,-4.640376115,,0.9663,,-0.1107,-0.2175,0.6334,0.1512,,,,,0.0782,8,-113.1240746,242.316331,12.94364805,1.92E-05
2461,-6.260313829,,,0.0056,0.2747,-0.0154,,,-6.5163,-0.6169,,,0.0972,8,-113.1304462,242.3290741,12.95639115,1.91E-05
2419,-4.645365637,,0.9103,,,-0.1296,0.5309,0.2386,,-0.1970,,,0.0851,8,-113.1313527,242.3308872,12.95820424,1.91E-05
2111,-4.950099757,,0.8808,-0.9571,-0.0707,-0.1708,0.6851,,,,,,0.0868,8,-113.1342486,242.3366789,12.96399596,1.91E-05
874,-4.812346749,0.4608,,,-0.1027,,0.7925,-0.1874,,-0.3499,0.3498,,,8,-113.1361244,242.3404306,12.96774766,1.90E-05
3626,-4.742363366,0.4448,,,-0.0357,,0.5631,,,,0.2648,0.3263,0.1359,8,-113.1421034,242.3523887,12.97970569,1.89E-05
319,-5.042746228,,0.8158,-1.1852,-0.0755,-0.1486,0.7068,,,-0.1357,,,,8,-113.1503188,242.3688194,12.99613639,1.88E-05
2866,-4.794531291,0.4480,,,,0.0071,0.6723,,,-0.4606,0.3053,,0.1492,8,-113.1536316,242.375445,13.00276202,1.87E-05
1867,-4.759330118,,0.9493,,0.1077,,,0.4080,,-0.2368,0.1910,0.3630,,8,-113.1673638,242.4029094,13.03022645,1.84E-05
2351,-5.074804439,,0.8062,-1.3806,-0.0194,,0.6563,,,-0.1818,,,0.0935,8,-113.1745537,242.4172893,13.04460629,1.83E-05
2588,-4.753320424,0.4713,0.9253,,0.1462,0.0708,,,,,0.2188,,0.1677,8,-113.1749247,242.4180313,13.04534832,1.83E-05
3877,-5.402152278,,,-1.8803,,,0.7642,,,-0.4953,0.3226,0.2884,0.0618,8,-113.1815502,242.4312821,13.05859914,1.82E-05
1056,-4.895264069,0.4749,0.7729,-0.3601,0.1199,-0.0066,,,,,,0.3322,,8,-113.1895814,242.4473446,13.07466164,1.80E-05
1296,-4.892758437,0.4747,0.7753,-0.3607,0.1213,,,,,0.0029,,0.3319,,8,-113.1898155,242.4478129,13.0751299,1.80E-05
844,-4.773334369,0.4837,0.9690,,0.1040,,,0.3030,,-0.2156,0.1917,,,8,-113.1909209,242.4500235,13.07734055,1.80E-05
2828,-4.785562199,0.4715,0.8840,,0.1309,,,,,-0.0608,0.2113,,0.1700,8,-113.1917799,242.4517417,13.07905868,1.80E-05
2411,-4.621874625,,0.8872,,-0.0629,,0.5602,0.2117,,-0.2506,,,0.0818,8,-113.1970501,242.4622821,13.08959907,1.79E-05
2363,-4.665316251,,0.8382,,-0.1157,-0.1698,0.6686,,,-0.0879,,,0.0890,8,-113.2017282,242.4716383,13.09895532,1.78E-05
1308,-4.779757475,0.4767,0.7835,,0.1043,-0.0159,,,,0.0219,,0.3335,,8,-113.2024031,242.4729881,13.10030512,1.78E-05
2576,-4.799139703,0.4696,0.9125,-0.0871,0.1354,,,,,,0.2094,,0.1682,8,-113.2072632,242.4827082,13.1100252,1.77E-05
2662,-5.138785537,0.4438,,-1.1834,,,0.7927,-0.4114,,,0.3566,,0.1453,8,-113.2076053,242.4833924,13.11070938,1.77E-05
1893,-5.391898841,,,-1.8457,,,0.7746,-0.0499,,-0.4581,0.3347,0.2856,,8,-113.2150589,242.4982997,13.12561674,1.76E-05
1837,-5.376593162,,,-1.8025,-0.0233,,0.7766,,,-0.4946,0.3275,0.2879,,8,-113.2178193,242.5038204,13.1311374,1.75E-05
1845,-5.4071944,,,-1.8809,,-0.0272,0.7662,,,-0.4824,0.3226,0.2924,,8,-113.2185612,242.5053042,13.13262118,1.75E-05
718,-5.748175241,0.4540,,0.6714,0.1890,,,-0.2312,-5.2451,,0.1824,,,8,-113.2203581,242.5088981,13.13621512,1.75E-05
1334,-5.366289429,0.4541,,-1.7681,,-0.1365,0.6168,,,-0.3617,,0.3060,,8,-113.2279106,242.5240029,13.15131996,1.74E-05
2632,-4.615582302,0.4739,1.0159,0.3786,,,,0.1948,,,0.1824,,0.1558,8,-113.2395578,242.5472975,13.1746145,1.71E-05
826,-4.810863846,0.4578,,,-0.1158,-0.0458,0.7585,,,-0.4572,0.3107,,,8,-113.2534932,242.5751682,13.20248522,1.69E-05
2159,-4.944650742,,0.9524,-1.1243,-0.0060,,0.5957,0.0955,,,,,0.0836,8,-113.2545808,242.5773435,13.20466053,1.69E-05
882,-4.804623443,0.4610,,,,0.0287,0.7183,-0.1922,,-0.3290,0.3506,,,8,-113.2553102,242.5788022,13.20611924,1.69E-05
2644,-4.738276449,0.4709,1.0128,,,-0.0205,,0.2018,,,0.1760,,0.1548,8,-113.2558952,242.5799722,13.20728919,1.69E-05
1582,-5.010463721,0.4516,,-0.8308,-0.0163,,0.5928,,,,0.2709,0.3236,,8,-113.2604076,242.5889971,13.21631412,1.68E-05
730,-5.950404912,0.4507,,,0.1991,-0.0254,,-0.2290,-5.1777,,0.1720,,,8,-113.2664958,242.6011734,13.22849043,1.67E-05
3378,-4.780816452,0.4474,,,,-0.1206,0.5157,,,-0.2917,,0.3070,0.1707,8,-113.2676676,242.603517,13.230834,1.67E-05
3907,-4.756619951,,0.9492,,,,,0.4286,,-0.2510,0.1746,0.3630,0.0633,8,-113.2760287,242.6202393,13.24755631,1.65E-05
1382,-5.337282933,0.4486,,-1.7821,,,0.5766,0.1361,,-0.4934,,0.3049,,8,-113.2778616,242.6239051,13.25122213,1.65E-05
3659,-4.730801308,,0.9916,,0.1188,,,0.2705,,,0.1940,0.3590,0.0711,8,-113.2835601,242.6353021,13.26261909,1.64E-05
1875,-4.76200549,,0.9518,,,-0.0350,,0.4425,,-0.2436,0.1719,0.3666,,8,-113.3118094,242.6918007,13.3191177,1.60E-05
3370,-4.752179222,0.4432,,,-0.0634,,0.5466,,,-0.3505,,0.2875,0.1694,8,-113.3164779,242.7011377,13.32845468,1.59E-05
2666,-4.760958442,0.4461,,,-0.0717,,0.7779,-0.4018,,,0.3542,,0.1441,8,-113.3165222,242.7012262,13.32854319,1.59E-05
1863,-4.76305128,,0.9483,-0.0229,,,,0.4344,,-0.2536,0.1775,0.3633,,8,-113.3192946,242.7067711,13.33408812,1.58E-05
2380,-4.711281502,0.4690,0.9518,,0.0882,,,0.3459,,-0.2401,,,0.1721,8,-113.3289612,242.7261042,13.35342124,1.57E-05
604,-4.738551559,0.4791,1.0053,,0.1208,0.0308,,0.1772,,,0.2029,,,8,-113.3336237,242.7354293,13.36274633,1.56E-05
852,-4.767851358,0.4844,0.9641,,,0.0119,,0.3282,,-0.2385,0.1803,,,8,-113.3336447,242.7354712,13.36278826,1.56E-05
840,-4.755242829,0.4844,0.9663,0.0457,,,,0.3293,,-0.2329,0.1790,,,8,-113.3342748,242.7367314,13.36404845,1.56E-05
1627,-4.732298903,,0.9898,,0.1121,-0.0161,,0.2818,,,0.1947,0.3600,,8,-113.3361338,242.7404495,13.36776651,1.56E-05
1615,-4.761914671,,0.9885,-0.1045,0.1194,,,0.2748,,,0.1967,0.3584,,8,-113.3363926,242.740967,13.36828398,1.56E-05
1304,-4.75031324,0.4776,0.7833,0.1323,,-0.0567,,,,0.0337,,0.3381,,8,-113.33698,242.7421417,13.36945875,1.56E-05
3426,-4.753613152,0.4441,,,,,0.4865,0.0813,,-0.3877,,0.3027,0.1658,8,-113.3383329,242.7448476,13.37216466,1.55E-05
592,-4.76018654,0.4782,1.0064,-0.0489,0.1158,,,0.1876,,,0.1976,,,8,-113.3390853,242.7463524,13.37366946,1.55E-05
1326,-5.288375472,0.4480,,-1.6412,-0.0132,,0.6023,,,-0.3967,,0.2889,,8,-113.3462907,242.7607632,13.38808024,1.54E-05
2266,-5.919445124,0.4323,,,0.1829,-0.0933,,-0.1727,-5.2281,,,,0.1580,8,-113.3549557,242.7780931,13.40541014,1.53E-05
3785,-5.964813552,,,,0.2036,,,-0.1523,-5.3140,,0.1655,0.3171,0.0625,8,-113.3602735,242.7887288,13.4160458,1.52E-05
1741,-5.814291077,,,0.5447,0.1896,,,-0.1442,-5.4143,,0.1743,0.3152,,8,-113.3688471,242.805876,13.43319307,1.51E-05
2674,-4.770453349,0.4485,,,,-0.0354,0.7310,-0.3835,,,0.3456,,0.1486,8,-113.3689108,242.8060035,13.43332054,1.51E-05
1753,-6.005013855,,,,0.1871,-0.0753,,-0.1232,-5.4183,,0.1554,0.3235,,8,-113.3690441,242.80627,13.43358697,1.51E-05
2254,-5.724967333,0.4339,,0.4942,0.1860,,,-0.1833,-5.1867,,,,0.1594,8,-113.3789768,242.8261353,13.45345235,1.49E-05
1693,-5.819717258,,,0.6980,0.1444,-0.1262,,,-5.6073,,0.1332,0.3394,,8,-113.4036527,242.8754872,13.50280427,1.46E-05
2824,-4.685047471,0.4723,0.8758,0.3055,,,,,,-0.0561,0.2015,,0.1643,8,-113.4053235,242.8788288,13.50614581,1.45E-05
2836,-4.776029695,0.4714,0.8650,,,0.0415,,,,-0.0842,0.2045,,0.1635,8,-113.4062984,242.8807786,13.50809562,1.45E-05
2702,-5.645918429,0.4415,,0.7414,0.1429,,,,-5.1552,,0.1286,,0.1286,8,-113.4083139,242.8848096,13.5121266,1.45E-05
2758,-5.557213885,0.4430,,1.0518,,,,-0.1888,-5.0153,,0.1648,,0.1378,8,-113.4106479,242.8894777,13.51679468,1.45E-05
622,-5.108093008,0.4532,,-1.0683,-0.0426,,0.8165,-0.4016,,,0.3684,,,8,-113.4135138,242.8952094,13.52252646,1.44E-05
2584,-4.645147041,0.4720,0.9051,0.3746,,0.0207,,,,,0.2035,,0.1626,8,-113.4152112,242.8986042,13.52592119,1.44E-05
2714,-5.911129756,0.4373,,,0.1445,-0.0946,,,-5.1786,,0.1088,,0.1306,8,-113.4158847,242.8999512,13.52726821,1.44E-05
3737,-6.00216174,,,,0.1601,-0.1176,,,-5.4552,,0.1228,0.3426,0.0576,8,-113.4218754,242.9119326,13.53924961,1.43E-05
2388,-4.722977221,0.4690,0.9539,,,-0.0449,,0.3756,,-0.2499,,,0.1664,8,-113.4223418,242.9128654,13.54018239,1.43E-05
630,-5.163060365,0.4546,,-1.2148,,-0.0337,0.7969,-0.3904,,,0.3615,,,8,-113.424554,242.9172898,13.54460682,1.43E-05
2376,-4.760075592,0.4689,0.9462,-0.1462,,,,0.3720,,-0.2682,,,0.1663,8,-113.432693,242.9335679,13.56088492,1.41E-05
1338,-4.80206243,0.4580,,,-0.1187,-0.1830,0.6071,,,-0.2926,,0.3063,,8,-113.4354598,242.9391015,13.56641847,1.41E-05
3667,-4.738865386,,0.9947,,,-0.0662,,0.3161,,,0.1708,0.3663,0.0659,8,-113.4370457,242.9422732,13.56959026,1.41E-05
796,-4.772547979,0.4803,0.8692,,0.1438,0.0970,,,,-0.0881,0.2329,,,8,-113.4377899,242.9437616,13.57107858,1.41E-05
3655,-4.633711938,,0.9951,0.2896,,,,0.2904,,,0.1843,0.3599,0.0651,8,-113.4542322,242.9766463,13.60396333,1.38E-05
544,-4.814034179,0.4770,0.9067,-0.1791,0.1478,0.0763,,,,,0.2266,,,8,-113.4648396,242.997861,13.62517799,1.37E-05
1623,-4.644469842,,0.9963,0.2965,,-0.0653,,0.3192,,,0.1777,0.3659,,8,-113.4722643,243.0127104,13.64002742,1.36E-05
3725,-5.771421322,,,0.5652,0.1645,,,,-5.3799,,0.1442,0.3337,0.0534,8,-113.4735048,243.0151913,13.64250835,1.36E-05
784,-4.855173137,0.4771,0.8662,-0.2043,0.1325,,,,,-0.0580,0.2180,,,8,-113.4886737,243.0455293,13.67284631,1.34E-05
2770,-5.907448055,0.4380,,,,-0.0893,,-0.1667,-5.0041,,0.1405,,0.1385,8,-113.4909689,243.0501197,13.67743671,1.33E-05
600,-4.633784846,0.4806,1.0102,0.3460,,-0.0200,,0.2150,,,0.1855,,,8,-113.4914827,243.0511472,13.67846417,1.33E-05
2206,-5.697465434,0.4345,,0.7488,0.1258,-0.1423,,,-5.3534,,,,0.1440,8,-113.4990188,243.0662194,13.69353637,1.32E-05
634,-4.783214843,0.4575,,,-0.0990,-0.0756,0.7999,-0.3702,,,0.3534,,,8,-113.5032983,243.0747784,13.70209544,1.32E-05
2140,-4.686421101,0.4628,1.0018,,0.0936,-0.0349,,0.2354,,,,,0.1706,8,-113.5033133,243.0748085,13.70212549,1.32E-05
2128,-4.732783711,0.4620,0.9994,-0.1742,0.1070,,,0.2243,,,,,0.1709,8,-113.50716,243.0825018,13.70981883,1.31E-05
3881,-4.786687316,,,,-0.0751,,0.7015,,,-0.4238,0.3131,0.2888,0.0595,8,-113.5083453,243.0848724,13.71218944,1.31E-05
